address,city,lat,long,name,province
31 E 400 S,Salt Lake City,40.760882,-111.890054,The Green Pig Pub,UT
521 Main St,Springfield,44.046046999999994,-123.01915100000001,The Growler Underground,OR
105 S 2nd St,Mount Horeb,43.00811841,-89.73821353,The Grumpy Troll Brew Pub and Pizzeria,WI
105 S Second St,Mount Horeb,43.00811439,-89.73826396,The Grumpy Troll Brewpub,WI
228 Gratiot,Detroit,42.33428,-83.04593,The Handlebar Detroit,MI
2922 Lyndale Ave S,Minneapolis,44.949231,-93.288285,The Herkimer Pub & Brewery,MN
1110 W 14 Mile Rd,Clawson,42.53338918,-83.16162077,The Hideout,MI
219 Fir St,La Grande,45.32783,-118.09173999999999,The Hideout Saloon,OR
318 New York Ave,Rochester,40.70416261,-80.28105715,The Hilltop Bar and Restaurant,PA
800 West Ave,Miami Beach,25.778284,-80.14189,The Hinckley House,FL
59 Portland Rd,Gray,43.876735,-70.327698,The Hop Shop,ME
480 S Ronald Reagan Blvd,Longwood,28.692417,-81.34651,The Hourglass Brewery,FL
1887 Armour Rd,Bourbonnais,41.16304,-87.85249,The Huddle Sports Bar,IL
616 S President St,Baltimore,39.284103,-76.60224699999999,The James Jocye Irish Pub & Restaurant,MD
7900 Joliet Rd,Willowbrook,41.7448427,-87.94069379999999,The Kerry Piper,IL
6071 State Route 46,Cortland,41.38429,-80.73685,The Lake Tavern,OH
4950 Nome St,Denver,39.790246,-104.8525,The Leopold Brothers,CO
115 Water St,Hallowell,44.28607279999999,-69.79022026,The Liberal Cup Public House & Brewery,ME
78491 Us Highway 40,Winter Park,39.92374184,-105.7863006,The Library Sports Grille & Brewery,CO
40 Breakneck Hill Rd,Lincoln,41.90500161,-71.44078686,The Lodge Pub and Eatery,RI
105 Hollywood Blvd (at Studio Dr),S Barrington,42.07112737,-88.14440003,The Lucky Monk,IL
111 Commercial St,Portland,43.65684,-70.25138000000001,The Maine Brew Bus,ME
527 Leonard St N W,Grand Rapids,42.98514481,-85.68105072,"The Mitten Brewing Co., The Mitten Brewing Company",MI
630 N Almon St,Moscow,46.739090000000004,-117.0041,The Moscow Brewing Company,ID
Race St,Kingston,35.870834,-84.51531,The New Brewery,TN
110 Washington Ave,Endicott,42.10206991,-76.04818009,The North Brewery,NY
142 E Market St,W Chester,39.96083,-75.602005,The Note,PA
32 Chestnut St,Ridgewood,40.98051513,-74.11927325,The Office Beer Bar & Grill,NJ
128 Cortez,Prescott,34.5428563,-112.468753,The Office Restaraunt & Bar,AZ
80 Shelburne Shopping Park,Shelburne,44.3796511,-73.22626724,The Old Shed Bar and Grill,VT
165 Union St,Ashland,40.86926,-82.31299,The Old Time Tavern,OH
709 N Harbor Blvd,Fullerton,33.876482,-117.924299,The Olde Ship,CA
700 N E Dekum St,Portland,45.5716491,-122.6580682,The Oregon Public House,OR
1718 Hylan Blvd,Staten Island,40.58688193,-74.09163987,The Original Goodfella's Brick Oven Pizza,NY
127 Main St,Hebron,41.6617247,-72.3554323,The Package Store,CT
232 S Wall St,Chandler,33.3174,-111.8305,The Perch Pub & Brewery,AZ
1915 Westheimer Rd,Houston,29.74268185,-95.4078197,The Phoenix On Westheimer,TX
1415 First Ave,Seattle,47.608242,-122.33998000000001,The Pike Pub and Brewery,WA
14 E Railroad St,Kearney,40.69556351,-99.08092475,The Platte Valley,NE
105 W Emma St,Lafayette,39.99362691,-105.08965729999998,The Post Brewing Company,CO
165 W Court St,Richland Center,43.335594,-90.38611999999999,The Press Box,WI
130 Elk Ave,Crested Butte,38.869734,-106.988528,The Pub of Crested Butte,CO
2692 Madison Rd,Cincinnati,39.14776835,-84.44467306,The Pub Rookwood,OH
600 N Olive St,Rolla,37.948417,-91.76858399999999,"The Public House Brewing Co, Public House Brewing Co",MO
311 Main St,Cedar Falls,42.53548511,-92.44561804,The Pump Haus Pub & Grill,IA
940 Parker St,Berkeley,37.85784757,-122.29152520000001,The Rare Barrel,CA
8006 W Ridge Rd,Brockport,43.229486200000004,-77.9100983,The Ridge House,NY
104 3rd St,Troy,42.728477000000005,-73.690895,The Ruck,NY
100 Main St,Saco,43.49384129999999,-70.4487562,The Run of The Mill Public House & Brewery,ME
2100 Locust St,St Louis,38.63298137,-90.20982418,The Schlafly Tap Room,MO
4919 Monroe St,Fort Wayne,41.037890000000004,-85.12841999999999,The Senate Tavern,IN
2475 E Nine Mile Rd,Pensacola,30.532782,-87.20729,The Shady Lady,FL
61 Bridge St,Milford,40.5684505,-75.09540975,The Ship Inn,NJ
86 Newbury Saint (hancock St),Portland,43.66159283,-70.24858296,The Shipyard Brewing Co,ME
Hwy 36 & Church Rnch,Westminster,39.88775963,-105.07405759999999,The Shops @ Walnut Creek,CO
3734 E 120th Ave,Thornton,39.913776,-104.9434,The Silver Bullet,CO
1956 7th St,Parkersburg,39.26800626,-81.52370095,The Sixth Pence Pub LLC,WV
795 S W Broad St,Southern Pines,35.16811,-79.40134,The Sly Fox Pub,NC
1315 W Main St,Sylva,35.372986,-83.236789,"The Sneak E Squirrel, Sneake Squirrel",NC
1821 Cherokee St,St Louis,38.592384100000004,-90.2181681,The Stable,MO
19040 Standard Rd,Sonora,37.96915,-120.3134,The Standard Pour,CA
709 E Park Blvd,Boise,43.60433,-116.1912,The Stone House,ID
43 E Main St,Lititz,40.15704887,-76.30558491,The Sturgis Haus Brewpub,PA
427 W Crystal Lake Ave,Haddonfield,39.90061,-75.05227,The Taproom & Grill,NJ
263 Shears St,Wrentham,42.082138,-71.32942,The Tavern At Wrentham,MA
30 Clisham Rd,Brewer,44.782866999999996,-68.74715,The Timeout Restaurant and Event Center - Closed,ME
53 Norwood Ct,Washington,38.532326,-91.00617700000001,"The Tint Shop, Window Tinting Service",MO
530 S Broadway Ave,Salem,40.896409999999996,-80.85529,The Tower House Cafe,OH
1327 S Mint St,Charlotte,35.220504999999996,-80.85754,The Unknown Brewery,NC
20 Lakeview Dr,Nederland,39.96005,-105.50916799999999,The Very Nice Brewing Company,CO
119 S,Marquette,46.54257259,-87.39276409,The Vierling Restaurant & Marquette Harbor Brewery,MI
6655 James B Rivers Dr,Stone Mountain,33.81159166,-84.17085134,The Village Corner German Restaurant & Tavern,GA
4200 Gulf Shore Blvd N,Naples,26.195888,-81.812706,The Village Shops On Venetian Bay,FL
598 Schoolhouse Rd,Middletown,40.1952821,-76.6752577,The Vineyard and Brewery At Hershey,PA
13361 Warwick Blvd,Newport News,37.11533347,-76.52084257,The Weekend Pub,VA
7421 N Broadway St,Kansas City,38.99341154,-94.59369332,The Well,MO
35 Coon Rapids Blvd,Coon Rapids,45.1346,-93.2683,The Well Sports Tavern & Grill Coon Rapids,MN
8740 N Mobley Rd,Odessa,28.114002000000003,-82.58233,The Wild Rover,FL
8916 Foothill Blvd,Ranchocucamonga,34.106913,-117.61053700000001,The Wine Tailor,CA
5018 York Blvd (near Ave 50),Los Angeles,34.1211935,-118.2062795,The York,CA
16 Business Park Dr,Branford,41.296539,-72.76890300000001,Thimble Island Brewing Co,CT
53 E Industrial Dr,Branford,41.29841,-72.75214,Thimble Islands Brewing Company,CT
70 New Jersey St,Wheeling,40.076077000000005,-80.73299,Third Alarm Bar,WV
500 Blairs Ferry Rd N E,Cedar Rapids,42.03506216,-91.63978457,Third Base Brewing Company,IA
610 Third St,Santa Rosa,38.439981,-122.7123699,Third Street Aleworks,CA
219 Red River Ave,Cold Spring,45.45557809,-94.42891453,Third Street Brewhouse,MN
92 Patton Ave,Asheville,35.59415867,-82.55544439,Thirsty Monk Pub & Brewery,NC
1836 Hendersonville Rd,Asheville,35.503253,-82.521937,Thirsty Monk South,NC
222 W Main St,Watertown,43.194520000000004,-88.726058,Thirsty Rhino The,WI
417 W Grant St,Lancaster,40.038028000000004,-76.313852,Thistle Finch Distillery,PA
801 Steiner Ave,Kenton,40.637203,-83.608302,Thomas Family Tavern,OH
16 Tobey Rd,Bloomfield,41.809162,-72.710655,Thomas Hooker Brewery,CT
448 Merchant St,Ambridge,40.584415,-80.225716,Thomasines Place,PA
3575 Liberty Rd S,Salem,44.903952000000004,-123.0514669,Thompson Brewery & Public House,OR
1021 Broad Ripple Ave,Indianapolis,39.8695722,-86.14082690000001,Thr3e Wise Men Brewing Co.,IN
50 13th St,Hammonton,39.63870595,-74.81146976,Three 3's Brewing,NJ
333 N Washington St,Hammonton,39.637544,-74.810313,Three 3's Brewing 3's,NJ
721 Desperado Ct,Sisters,44.28515115,-121.5348923,Three Creeks Brewing Co.,OR
19577 San Marcos Hwy,San Marcos,29.863238,-97.869561,Three Dude's Winery,TX
9570 Indiana Pkwy,Munster,41.53537437,-87.51645416,Three Floyds Brewery & Pub,IN
9750 Indiana Pkwy,Munster,41.53537437,-87.51645416,"Three Floyds Brewery & Pub, 3 Floyds Brewery & Pub",IN
7140 E County Line Rd,Highlands Ranch,39.56505089,-104.9060834,Three Freaks Brewery,CO
600 Franklin St S E,Olympia,47.0431045,-122.89829270000001,Three Magnets Brewing Co.,WA
241 E Market St,Harrisonburg,38.448708,-78.86555,Three Notch'd Brewing Company,VA
101 E Main St,Farmington,36.728934,-108.2054188,"Three Rivers Brewery, Three Rivers Eatery",NM
2821 Port Rd,Pine Bluff,34.229186,-91.97300600000001,Three Rivers Distributing Co,AR
121 New St,Decatur,33.772587,-84.28519,Three Taverns Brewery Tasting Room,GA
333 Douglass St,Brooklyn,40.67993558,-73.9821105,Threes Brewing,NY
6758 Pine St,Caseville,43.94274628,-83.27178611,Thumb Brewery,MI
330 Quay St,Port Huron,42.97558019,-82.42333852,Thumb Coast Brewing Company,MI
515 N W Portage Rd,Cascadelocks,45.66527,-121.897403,Thunder Island Brewing,OR
18 E 21st St,Kearney,40.696793,-99.080864,Thunderhead Brewing Company,NE
9865 Santa Monica Blvd,Beverlyhills,34.066412,-118.4113,Ti Beverage Group Ltd,CA
211 Main St,Bridgeport,41.17651907,-73.18979881,Tiago's Restaurant and Bar,CT
15 Cheryl Dr,Canton,41.82434,-72.87852,Tidal River Brewing Co,CT
954 Villa St,Mountain View,37.394557,-122.080448,Tied House,CA
954 Villa Saint (at Franklin St),Mountain View,37.39468828,-122.0807701,Tied House Brewery & Cafe,CA
301 N State St,Osmond,42.360962,-97.596879,Tiger Tavern,NE
161 N Archer Ave,Mundelein,42.265854,-87.99895,Tighthead Brewing Company,IL
746 Broadway St,Fresno,36.730981,-119.788533,Tigoa Sequoia Brewing Co,CA
2006 Harford Rd,Baltimore,39.313353,-76.59947,Tikus Inc,MD
303 W Nepessing St,Lapeer,43.05398633,-83.31144133,Tilted Axis Brewery,MI
1 Helmsley Pl,Exeter,41.569527,-71.523865,Tilted Barn Brewery,RI
11650 University Blvd,Orlando,28.597071999999997,-81.218437,Tilted Kilt Pub & Eatery,FL
719 Bush St,Toledo,41.66422,-83.52019,Tim Ed's Bar Grill,OH
9201 N 29th Ave,Phoenix,33.56914649,-112.12043030000001,Tim Finnegan's Irish Pub,AZ
11191 Highline Dr,Meadville,41.641444,-80.151449,Timber Creek Tap & Table,PA
16440 S E Division St,Portland,45.5,-122.49,Time Out Pub,OR
2155 Wylie Ave,Pittsburgh,40.445679,-79.97747,Tim's Bar,PA
7679 Limestone Dr,Gainesville,38.790417,-77.59702,Tin Cannon Brewing,VA
First & Gutenberg,Hermann,38.706720000000004,-91.432856,Tin Mill Brewery,MO
114 Gutenberg St,Hermann,38.706581,-91.432872,Tin Mill Brewing Co,MO
114 Gutenberg,Hermann,38.706062,-91.43316999999999,Tin Mill Brewing Company,MO
125 E 9th St,Saint Paul,44.950897,-93.09358,Tin Whiskers Brewing Company,MN
8287 Southfield Fwy,Detroit,42.3531,-83.2168,Tipperary Pub,MI
589 Wilson St,Brewer,44.778702,-68.738899,Tire Warehouse,ME
35 Cricket Ter,Ardmore,40.006868,-75.29069399999999,Tired Hands Brewery,PA
16 W Ardmore Ave,Lower Merion,39.9771,-75.3095,Tired Hands Brewing Company,PA
35 Cricket Ave,Ardmore,40.007231,-75.291651,Tired Hands Fermentaria,PA
885 Gatehouse Dr,Decatur,33.769642,-84.247736,Tisha's Place Bar & Grill,GA
5813 Ponce De Leon Blvd,Miami,25.710523000000002,-80.283034,Titanic Brewery & Restaurant,FL
701 Western Ave,Toledo,41.634313,-83.5559,Titgemeier's Feed & Garden Center,OH
200 Dousman St,Green Bay,44.51928328,-88.01808894,Titletown Brewing Co.,WI
2523 Pederson Ave,Sanger,36.771955,-119.40511200000002,"Tivy Mountain Vintners, Winery, B&b",CA
377 Main St,Lansing,43.361813,-91.218666,Tj Hunter's Pub Grub,IA
12951 Metro Pkwy,Fort Myers,26.55447386,-81.85269332,Tk's Sports Bar,FL
2563 Moore Rd,Lawsonville,36.528527000000004,-80.18679,Tnt Tavern,NC
5603 Main St,Flowery Branch,34.18520671,-83.9262708,Toasted & Tapped,GA
19407 Park Row Ste 170b,Houston,29.8385,-95.4998,Toddy Blends,TX
14001 Cantrell Rd,Little Rock,34.801961,-92.427747,Toddy Shop Inc,AR
1117 N Orlando Ave,Winter Park,28.608112,-81.36545699999999,Tom & Jerry's Lounge Inc,FL
2942 E Monument St,Baltimore,39.2991,-76.57575,Tom Olives Cafe,MD
225 N White Horse Pike,Hammonton,39.654379,-74.795061,Tomasello's Winery,NJ
334 Washington St N,Hammonton,39.63776957,-74.81118985,Tomfoolery Brewing Co,NJ
1401 Miner St,Idaho Springs,39.741652,-105.517881,Tommyknocker Brewery & Pub,CO
115 N Main St,Shawano,44.782536,-88.609751,Tom's Tap,WI
215 W Clinton Ave,Oaklyn,39.901728000000006,-75.082863,Tonewood Brewing,NJ
2204 Washington St,Manitowoc,44.08916943,-87.67605364,Tony's Pizza,WI
412 S 2nd St,Milwaukee,43.026446,-87.912524,Tony's Tavern,WI
305 Old Highway 51,Mosinee,44.779427,-89.690384,Top of The Hill Bar,WI
104 E Thompson Blvd,Ventura,34.277966,-119.29898,Topa Topa Brewing Co,CA
310 College Dr,Decorah,43.30819,-91.79738,Toppling Goliath Brewing CO,IA
1708 Campbell St,Kansascity,39.092962,-94.572975,Torn Label Brewing Co,MO
504 Burnett Ave,Ames,42.02610118,-93.61522318,Torrent Brewing Company,IA
2770 State Route 14,Pennyan,42.628589,-76.948913,Torrey Ridge Winery,NY
2431 Castor Ave,Philadelphia,39.993548,-75.093358,Total Beer,PA
1001 Main St,River Edge,40.912895,-74.03666700000001,Total Wine & More,NJ
17530 La Cantera Pkwy,San Antonio,29.609571999999996,-98.595519,Total Wine and More,TX
125 N W Loop 410,San Antonio,29.520684999999997,-98.483215,Total Wine More,TX
1451 New Britain Ave,W Hartford,41.726216,-72.759015,"Total Wine More, Total Wine & More",CT
302 E Austin St,Fredericksburg,30.267864000000003,-98.87805999999999,Tour Texas Wine,TX
8 S 2nd Ave,Wallawalla,46.066269,-118.339201,Tourism Walla Walla,WA
501 Madison Ave,Indianapolis,39.7601343,-86.15757218,Tow Yard Brewing Co,IN
3424 E Thomas Rd,Phoenix,33.480598,-112.00726399999999,Tower Liquors,AZ
5019 34th Ave S,Minneapolis,44.91189702,-93.22267463,Town Hall Lanes,MN
109 N Main St,Kanawha,42.93438,-93.79318,Town Tap,IA
431 E 5th St,Dayton,39.757393,-84.183937,Toxic Brew Co,OH
3747 W Pacific Ave,Sacramento,38.538878000000004,-121.482026,Track 7 Brewing Co,CA
118 Tulane Dr S E,Albuquerque,35.07948433,-106.6069,Tractor Brewery Pub,NM
118 Tulane S E,Albuquerque,35.079334,-106.60701,Tractor Brewing Company,NM
110 W 5th Ave,Garnett,38.279816,-95.24233000000001,Trade Winds Bar Grill,KS
1545 Park Ave,Emeryville,37.830126,-122.28966899999999,Trader Vic's,CA
54 S Main St,Janesville,42.68185,-89.02128,Trading Spaces Bar & Grill,WI
511 W Canfield St,Detroit,42.351172,-83.065619,Traffic Jam & Snug,MI
6035 Lake Michigan Dr,Allendale,42.972361,-85.935412,Trail Point Brewing Co,MI
17900 N E San Rafael St,Portland,45.536519,-122.479075,Trailblazer Foods,OR
921 S Riverside Doctor (at Main St),Saint Charles,38.77416071,-90.48466444,Trailhead Brewing Co,MO
511 N 2nd Ave,Wallawalla,46.070896000000005,-118.34324299999999,Tranche Cellars,WA
4229 Lake St,Bridgman,41.943290000000005,-86.5557,Transient Artisan Ales,MI
279 Springfield Ave,Berkeley Heights,40.689066,-74.434676,Trap Rock Restaurant & Brewery,NJ
16604 Fitzhugh Rd,Dripping Springs,30.246971000000002,-98.05566400000001,Treaty Oak Distillery,TX
160 E Hill Rd,Monson,42.09277971,-72.2880837,Tree House Brewing Company,MA
8120 Sepulveda Blvd,Van Nuys,34.221416,-118.467726,Triangle Liquor Store,CA
363 Greenwich St,New York,40.719146,-74.010124,Tribeca Tap House,NY
10 Shapleigh Rd,Kittery,43.09041614,-70.73598677,Tributary Brewing Company,ME
3801 N Kimball Dr,Kansas City,39.161565,-94.440066,Tri-lateral Sales,MO
110 Shawmut Rd,Canton,42.18538,-71.15297,Trillium Brewing Company,MA
2721 5th Ave S,Birmingham,33.512867,-86.7915,Trim Tab Brewing,AL
186 Fountain St,Providence,41.82249764,-71.41685331,Trinity Brewhouse,RI
1466 Garden Of The Gods Rd,Colorado Springs,38.89736237,-104.85439000000001,Trinity Brewing Company,CO
815 S W Linn Pl,Millcity,44.753083000000004,-122.485224,Trio Tavern,OR
3027 Prutsman Rd,Troupsburg,42.089216,-77.562726,Tripend Brewing Llc,NY
200 Main Saint (in The Main Street Station Hotel),Las Vegas,36.174009999999996,-115.14483,Triple 7 Brewpub,NV
935 Wilcox Ct,Kingsport,36.524846000000004,-82.559799,"Triple B Brewery, Llc",TN
113 S Foushee St,Richmond,37.541588,-77.4455,"Triple Crossing Brewing - Downtown, Triple Crossing Brewing Company",VA
675 First St W,Havre,48.555763,-109.69614399999999,Triple Dog Brewing,MT
1807 Buddy Holly Ave,Lubbock,33.578639,-101.84415200000001,Triple J Chophouse,TX
19510 144th Ave S E,Woodinville,47.76930059,-122.1454826,"Triplehorn Brewing Company, Triplehorn Brewery",WA
134 Parkway N,Brewer,44.79647,-68.74908,Trisha's Hair Salon,ME
400 Union Square Dr,New Hope,40.3643112,-74.95398709999999,Triumph Brewing,PA
117 121 Chestnut St,Philadelphia,39.948506,-75.143475,Triumph Brewing Co,PA
1475 Kubli Rd,Grantspass,42.304187,-123.22131200000001,Troon Vineyard,OR
58 Broad St,Lyndonville,44.520339,-72.001334,Trout River Brewing Co,VT
Po Box 165,Lyndonville,44.513653000000005,-72.010605,Trout River Brewing Company,VT
177 Bridge Plz N,Fort Lee,40.85498,-73.96633,Trudy's,NJ
113 Main St,Truesdale,42.729275,-95.182556,Truesdale Bar Grill,IA
227 Broadway,Denver,39.71993776,-104.98769579999998,Trve Brewing Co.,CO
1402 Cupples Rd,San Antonio,29.394314,-98.54966,Tubby's Tavern,TX
9 Stoney Ct,Ocean View,39.19266,-74.74342,Tuckahoe Brewery,NJ
225 11th St N E,Massillon,40.8017,-81.51153000000001,Tuckers Tavern,OH
711 S W Ankeny St,Portland,45.52256821,-122.6780131,Tugboat Brewing Co.,OR
16163 State Route 536,Mount Vernon,48.44277,-122.39466999999999,Tulip Valley Vineyard-orchard,WA
1487 Pleasant Valley Rd,Manchester,41.8044893,-72.5560802,Tullycross Tavern & Microbrewery,CT
5581 S Lake Shore Doctor Pond Hill Farm,Harbor Springs,45.471759999999996,-85.0615,Tunnel Vision Brewery,MI
3911 Bayshore Rd,Capemay,38.971083,-74.940304,Turdo Vineyards,NJ
512 Warren Ave,Portland,43.68677137,-70.32088637,Turf's Sports Grill,ME
905 36TH S E Pl (southern),Rio Rancho,35.24273665,-106.6648375,Turtle Mountain Brewing Co,NM
125 2nd St S,Lacrosse,43.812591,-91.25405699999999,Turtle Stack Brewery Llc,WI
21 E Chestnut St,Washington,40.172674,-80.245222,Tuscan Tavern Washington,PA
13011 Newport Ave,Tustin,33.749601,-117.811481,Tustin Brewing Co,CA
211 E Trinity Pl (at Church St),Decatur,33.77239685,-84.2946,Twain's Billiards and Tap,GA
12826 N E 178th St,Woodinville,47.756865999999995,-122.16785,Twelve Bar Brews,WA
315 Adams St,Dorchester,42.29875,-71.05744,Twelve Ben's Inc,MA
820 Main St,Louisville,39.978057,-105.131961,Twelve Degree Brewing,CO
309 N Broadway St,Stanley,44.962134999999996,-90.93815,Twilite Zone,WI
2600 University Ave S E,Minneapolis,44.97228,-93.22006999999999,Twin Cities Brewery Tours,MN
92 S Main St,Brewer,44.791218,-68.76862,Twin City Family Medicine,ME
1612 Linwood Blvd,Oklahoma City,35.4748,-97.5377,Twin Lakes Vineyard,OK
2506 W 19th St,Portangeles,48.121756,-123.49545800000001,Twin Peaks Brewing & Malting,WA
201 N Methow Vly,Twisp,48.36628722,-120.122832,Twisp River Pub,WA
3201 Walnut St,Boulder,40.02044678,-105.25116799999999,Twisted Pine Brewing Company,CO
20 Pleasant St,Canandaigua,42.88854,-77.278763,Twisted Rail Brewing Co,NY
318 S Main St,Toledo,44.618990000000004,-123.93739,Twisted Snout Brewery,OR
705 Gervais St,Columbia,33.998831,-81.041723,Twisted Spur Brewing,SC
2000 Pga Blvd,N Palm Beach,26.843690000000002,-80.06378000000001,Twisted Trunk Brewing,FL
13605 Main St,Talkeetna,62.323246700000006,-150.1140332,Twister Creek Restaurant,AK
205 N Broadway,Aurora,41.760506,-88.30989,Two Brothers Roundhouse,IL
714 N Capitol Ave,Indianapolis,39.777147,-86.161506,Two Deep Brewing Co,IN
13645 Mira Montana Dr,Delmar,32.94625,-117.248267,Two Docs Brewing Co,CA
2702 S Main St,Pearland,29.558653999999997,-95.28529,Two Dogs Saloon,TX
5210 Thonotosassa Rd Keel & Curley Winery,Plant City,28.047534999999996,-82.1878,Two Henrys Brewing Company Tasting Room,FL
5500 Greenville Ave,Dallas,32.8530988,-96.76937579999999,Two Rows Restaurant & Brewery,TX
1308 N W Park Roseburg,Roseburg,43.224354,-123.354904,Two Shy Brewing,OR
N2404 Giles Dr,Burlington,42.578424,42.578424,Two Tall Brewing Co LLC,WI
4550 S Reservoir Rd,Centennial,39.63492262,-104.7590815,Two22 Brew,CO
4040 N Central Expy,Dallas,32.8122,-96.7907,Tye Dye Brewing Co,TX
1839 W Gentry Pkwy,Tyler,32.363778,-95.320836,Tyler Beverages,TX
1025 Owen St,Lake Mills,43.086528,-88.89632900000001,Tyranena Brewing Company,WI
58 San Marcos Plz,Chandler,33.304156,-111.842045,T'z Market Place,AZ
1392 Columbia Ave,Lancaster,40.038049,-76.341004,U K Brewing Supplies Limited,PA
1506 Truxillo St,Houston,29.734412,-95.376144,U T R Brewing Co Llc,TX
7517 N Aurora Ave (at 75th),Seattle,47.68376562,-122.34469409999998,Uber Tavern,WA
1836 N Highland Ave,Tampa,27.95981594,-82.46297671,Ulele,FL
1530 Barton Springs Rd,Austin,30.26222828,-97.76138281,Uncle Billy's Brew & Que,TX
